employeeid,locationId,clockintime,clockintype,deleted,externalId,role
745468,1301,2025-02-03T02:05:00Z,MealBreakEnd,,745468-1301-2-2-202518:05,crew
745468,1301,2025-02-03T04:01:00Z,ShiftEnd,,745468-1301-2-2-202520:01,crew
745468,1301,2025-02-04T00:30:00Z,ShiftBegin,,745468-1301-2-3-202516:30,crew
745468,1301,2025-02-04T04:55:00Z,ShiftEnd,,745468-1301-2-3-202520:55,crew
745468,1301,2025-02-05T01:00:00Z,ShiftBegin,,745468-1301-2-4-202517:00,crew
745468,1301,2025-02-05T04:59:00Z,ShiftEnd,,745468-1301-2-4-202520:59,crew
745468,1301,2025-02-05T22:59:00Z,ShiftBegin,,745468-1301-2-5-202514:59,crew
745468,1301,2025-02-06T02:40:00Z,MealBreakBegin,,745468-1301-2-5-202518:40,crew
745468,1301,2025-02-06T03:10:00Z,MealBreakEnd,,745468-1301-2-5-202519:10,crew
745468,1301,2025-02-06T04:59:00Z,ShiftEnd,,745468-1301-2-5-202520:59,crew
745468,1301,2025-02-06T23:00:00Z,ShiftBegin,,745468-1301-2-6-202515:00,crew
745468,1301,2025-02-07T02:24:00Z,MealBreakBegin,,745468-1301-2-6-202518:24,crew
745468,1301,2025-02-07T02:54:00Z,MealBreakEnd,,745468-1301-2-6-202518:54,crew
745468,1301,2025-02-07T04:58:00Z,ShiftEnd,,745468-1301-2-6-202520:58,crew
745468,1301,2025-02-07T23:00:00Z,ShiftBegin,,745468-1301-2-7-202515:00,crew
745468,1301,2025-02-08T02:14:00Z,MealBreakBegin,,745468-1301-2-7-202518:14,crew
745468,1301,2025-02-08T02:45:00Z,MealBreakEnd,,745468-1301-2-7-202518:45,crew
745468,1301,2025-02-08T05:00:00Z,ShiftEnd,,745468-1301-2-7-202521:00,crew
527454,1301,2025-01-27T14:58:00Z,ShiftBegin,,527454-1301-1-27-20256:58,crew
527454,1301,2025-01-27T19:55:00Z,MealBreakBegin,,527454-1301-1-27-202511:55,crew
527454,1301,2025-01-27T20:25:00Z,MealBreakEnd,,527454-1301-1-27-202512:25,crew
527454,1301,2025-01-28T00:30:00Z,ShiftEnd,,527454-1301-1-27-202516:30,crew
527454,1301,2025-01-28T20:15:00Z,ShiftBegin,,527454-1301-1-28-202512:15,crew
527454,1301,2025-01-29T01:00:00Z,MealBreakBegin,,527454-1301-1-28-202517:00,crew
527454,1301,2025-01-29T01:30:00Z,MealBreakEnd,,527454-1301-1-28-202517:30,crew
527454,1301,2025-01-29T04:36:00Z,ShiftEnd,,527454-1301-1-28-202520:36,crew
527454,1301,2025-01-29T15:58:00Z,ShiftBegin,,527454-1301-1-29-20257:58,crew
527454,1301,2025-01-29T20:35:00Z,MealBreakBegin,,527454-1301-1-29-202512:35,crew
527454,1301,2025-01-29T21:05:00Z,MealBreakEnd,,527454-1301-1-29-202513:05,crew
527454,1301,2025-01-30T00:32:00Z,ShiftEnd,,527454-1301-1-29-202516:32,crew
527454,1301,2025-01-31T15:55:00Z,ShiftBegin,,527454-1301-1-31-20257:55,crew
527454,1301,2025-01-31T20:02:00Z,MealBreakBegin,,527454-1301-1-31-202512:02,crew
527454,1301,2025-01-31T20:32:00Z,MealBreakEnd,,527454-1301-1-31-202512:32,crew
527454,1301,2025-02-01T01:30:00Z,ShiftEnd,,527454-1301-1-31-202517:30,crew
527454,1301,2025-02-01T16:38:00Z,ShiftBegin,,527454-1301-2-1-20258:38,crew
527454,1301,2025-02-01T21:31:00Z,MealBreakBegin,,527454-1301-2-1-202513:31,crew
527454,1301,2025-02-01T22:01:00Z,MealBreakEnd,,527454-1301-2-1-202514:01,crew
527454,1301,2025-02-02T01:10:00Z,ShiftEnd,,527454-1301-2-1-202517:10,crew
527454,1301,2025-02-03T14:55:00Z,ShiftBegin,,527454-1301-2-3-20256:55,crew
527454,1301,2025-02-03T19:45:00Z,MealBreakBegin,,527454-1301-2-3-202511:45,crew
527454,1301,2025-02-03T20:15:00Z,MealBreakEnd,,527454-1301-2-3-202512:15,crew
527454,1301,2025-02-04T00:30:00Z,ShiftEnd,,527454-1301-2-3-202516:30,crew
527454,1301,2025-02-04T17:45:00Z,ShiftBegin,,527454-1301-2-4-20259:45,crew
527454,1301,2025-02-04T22:30:00Z,MealBreakBegin,,527454-1301-2-4-202514:30,crew
527454,1301,2025-02-04T23:00:00Z,MealBreakEnd,,527454-1301-2-4-202515:00,crew
527454,1301,2025-02-05T03:12:00Z,ShiftEnd,,527454-1301-2-4-202519:12,crew
527454,1301,2025-02-05T15:56:00Z,ShiftBegin,,527454-1301-2-5-20257:56,crew
527454,1301,2025-02-05T20:30:00Z,MealBreakBegin,,527454-1301-2-5-202512:30,crew
527454,1301,2025-02-05T21:00:00Z,MealBreakEnd,,527454-1301-2-5-202513:00,crew
527454,1301,2025-02-06T01:27:00Z,ShiftEnd,,527454-1301-2-5-202517:27,crew
527454,1301,2025-02-07T15:58:00Z,ShiftBegin,,527454-1301-2-7-20257:58,crew
527454,1301,2025-02-07T20:51:00Z,MealBreakBegin,,527454-1301-2-7-202512:51,crew
527454,1301,2025-02-07T21:21:00Z,MealBreakEnd,,527454-1301-2-7-202513:21,crew
527454,1301,2025-02-08T01:21:00Z,ShiftEnd,,527454-1301-2-7-202517:21,crew
719327,1301,2025-01-27T16:02:00Z,ShiftBegin,,719327-1301-1-27-20258:02,crew
719327,1301,2025-01-27T20:38:00Z,MealBreakBegin,,719327-1301-1-27-202512:38,crew
719327,1301,2025-01-27T21:10:00Z,MealBreakEnd,,719327-1301-1-27-202513:10,crew
719327,1301,2025-01-28T00:30:00Z,ShiftEnd,,719327-1301-1-27-202516:30,crew
719327,1301,2025-01-28T17:00:00Z,ShiftBegin,,719327-1301-1-28-20259:00,crew
719327,1301,2025-01-28T21:42:00Z,MealBreakBegin,,719327-1301-1-28-202513:42,crew
719327,1301,2025-01-28T22:14:00Z,MealBreakEnd,,719327-1301-1-28-202514:14,crew
719327,1301,2025-01-29T01:30:00Z,ShiftEnd,,719327-1301-1-28-202517:30,crew
719327,1301,2025-01-29T14:01:00Z,ShiftBegin,,719327-1301-1-29-20256:01,crew
719327,1301,2025-01-29T18:16:00Z,MealBreakBegin,,719327-1301-1-29-202510:16,crew
719327,1301,2025-01-29T18:47:00Z,MealBreakEnd,,719327-1301-1-29-202510:47,crew
719327,1301,2025-01-29T23:03:00Z,ShiftEnd,,719327-1301-1-29-202515:03,crew
719327,1301,2025-01-30T17:00:00Z,ShiftBegin,,719327-1301-1-30-20259:00,crew
719327,1301,2025-01-30T21:32:00Z,MealBreakBegin,,719327-1301-1-30-202513:32,crew
719327,1301,2025-01-30T22:04:00Z,MealBreakEnd,,719327-1301-1-30-202514:04,crew
719327,1301,2025-01-31T01:30:00Z,ShiftEnd,,719327-1301-1-30-202517:30,crew
719327,1301,2025-01-31T14:02:00Z,ShiftBegin,,719327-1301-1-31-20256:02,crew
719327,1301,2025-01-31T18:30:00Z,MealBreakBegin,,719327-1301-1-31-202510:30,crew
719327,1301,2025-01-31T19:02:00Z,MealBreakEnd,,719327-1301-1-31-202511:02,crew
719327,1301,2025-01-31T22:57:00Z,ShiftEnd,,719327-1301-1-31-202514:57,crew
719327,1301,2025-02-03T15:57:00Z,ShiftBegin,,719327-1301-2-3-20257:57,crew
719327,1301,2025-02-03T20:32:00Z,MealBreakBegin,,719327-1301-2-3-202512:32,crew
719327,1301,2025-02-03T21:03:00Z,MealBreakEnd,,719327-1301-2-3-202513:03,crew
719327,1301,2025-02-04T00:30:00Z,ShiftEnd,,719327-1301-2-3-202516:30,crew
719327,1301,2025-02-04T17:01:00Z,ShiftBegin,,719327-1301-2-4-20259:01,crew
719327,1301,2025-02-04T21:45:00Z,MealBreakBegin,,719327-1301-2-4-202513:45,crew
719327,1301,2025-02-04T22:17:00Z,MealBreakEnd,,719327-1301-2-4-202514:17,crew
719327,1301,2025-02-05T01:30:00Z,ShiftEnd,,719327-1301-2-4-202517:30,crew
719327,1301,2025-02-05T13:59:00Z,ShiftBegin,,719327-1301-2-5-20255:59,crew
719327,1301,2025-02-05T18:30:00Z,MealBreakBegin,,719327-1301-2-5-202510:30,crew
719327,1301,2025-02-05T19:02:00Z,MealBreakEnd,,719327-1301-2-5-202511:02,crew
719327,1301,2025-02-05T22:34:00Z,ShiftEnd,,719327-1301-2-5-202514:34,crew
719327,1301,2025-02-07T15:58:00Z,ShiftBegin,,719327-1301-2-7-20257:58,crew
719327,1301,2025-02-07T20:15:00Z,MealBreakBegin,,719327-1301-2-7-202512:15,crew
719327,1301,2025-02-07T20:46:00Z,MealBreakEnd,,719327-1301-2-7-202512:46,crew
719327,1301,2025-02-08T00:30:00Z,ShiftEnd,,719327-1301-2-7-202516:30,crew
719327,1301,2025-02-08T16:58:00Z,ShiftBegin,,719327-1301-2-8-20258:58,crew
719327,1301,2025-02-08T21:22:00Z,MealBreakBegin,,719327-1301-2-8-202513:22,crew
719327,1301,2025-02-08T21:54:00Z,MealBreakEnd,,719327-1301-2-8-202513:54,crew
719327,1301,2025-02-09T01:33:00Z,ShiftEnd,,719327-1301-2-8-202517:33,crew
808741,1301,2025-01-28T17:59:00Z,ShiftBegin,,808741-1301-1-28-20259:59,crew
808741,1301,2025-01-28T22:05:00Z,ShiftEnd,,808741-1301-1-28-202514:05,crew
808741,1301,2025-01-29T14:01:00Z,ShiftBegin,,808741-1301-1-29-20256:01,crew
808741,1301,2025-01-29T18:02:00Z,ShiftEnd,,808741-1301-1-29-202510:02,crew
808741,1301,2025-01-31T14:02:00Z,ShiftBegin,,808741-1301-1-31-20256:02,crew
808741,1301,2025-01-31T18:05:00Z,ShiftEnd,,808741-1301-1-31-202510:05,crew
808741,1301,2025-02-01T17:57:00Z,ShiftBegin,,808741-1301-2-1-20259:57,crew
808741,1301,2025-02-01T22:54:00Z,ShiftEnd,,808741-1301-2-1-202514:54,crew
808741,1301,2025-02-05T13:58:00Z,ShiftBegin,,808741-1301-2-5-20255:58,crew
808741,1301,2025-02-05T18:09:00Z,ShiftEnd,,808741-1301-2-5-202510:09,crew
808741,1301,2025-02-07T15:58:00Z,ShiftBegin,,808741-1301-2-7-20257:58,crew
808741,1301,2025-02-07T20:04:00Z,ShiftEnd,,808741-1301-2-7-202512:04,crew
808741,1301,2025-02-08T17:58:00Z,ShiftBegin,,808741-1301-2-8-20259:58,crew
808741,1301,2025-02-08T22:01:00Z,ShiftEnd,,808741-1301-2-8-202514:01,crew
776670,1301,2025-01-29T01:01:00Z,ShiftBegin,,776670-1301-1-28-202517:01,crew
776670,1301,2025-01-29T04:37:00Z,ShiftEnd,,776670-1301-1-28-202520:37,crew
776670,1301,2025-01-31T01:11:00Z,ShiftBegin,,776670-1301-1-30-202517:11,crew
776670,1301,2025-01-31T04:58:00Z,ShiftEnd,,776670-1301-1-30-202520:58,crew
776670,1301,2025-02-05T01:00:00Z,ShiftBegin,,776670-1301-2-4-202517:00,crew
776670,1301,2025-02-05T04:59:00Z,ShiftEnd,,776670-1301-2-4-202520:59,crew
836365,1301,2025-02-05T17:58:00Z,ShiftBegin,,836365-1301-2-5-20259:58,crew
836365,1301,2025-02-05T22:06:00Z,ShiftEnd,,836365-1301-2-5-202514:06,crew
849003,1301,2025-01-27T00:00:00Z,ShiftBegin,,849003-1301-1-26-202516:00,crew
849003,1301,2025-01-27T04:00:00Z,ShiftEnd,,849003-1301-1-26-202520:00,crew
849003,1301,2025-01-30T18:00:00Z,ShiftBegin,,849003-1301-1-30-202510:00,crew
849003,1301,2025-01-30T22:55:00Z,ShiftEnd,,849003-1301-1-30-202514:55,crew
849003,1301,2025-02-02T00:59:00Z,ShiftBegin,,849003-1301-2-1-202516:59,crew
849003,1301,2025-02-02T05:01:00Z,ShiftEnd,,849003-1301-2-1-202521:01,crew
849003,1301,2025-02-04T17:58:00Z,ShiftBegin,,849003-1301-2-4-20259:58,crew
849003,1301,2025-02-04T22:08:00Z,ShiftEnd,,849003-1301-2-4-202514:08,crew
849003,1301,2025-02-06T17:59:00Z,ShiftBegin,,849003-1301-2-6-20259:59,crew
849003,1301,2025-02-06T22:54:00Z,ShiftEnd,,849003-1301-2-6-202514:54,crew
849098,1301,2025-01-27T00:01:00Z,ShiftBegin,,849098-1301-1-26-202516:01,crew
849098,1301,2025-01-27T04:00:00Z,ShiftEnd,,849098-1301-1-26-202520:00,crew
849098,1301,2025-02-01T01:16:00Z,ShiftBegin,,849098-1301-1-31-202517:16,crew
849098,1301,2025-02-01T04:58:00Z,ShiftEnd,,849098-1301-1-31-202520:58,crew
849098,1301,2025-02-02T01:00:00Z,ShiftBegin,,849098-1301-2-1-202517:00,crew
849098,1301,2025-02-02T05:01:00Z,ShiftEnd,,849098-1301-2-1-202521:01,crew
849098,1301,2025-02-02T23:59:00Z,ShiftBegin,,849098-1301-2-2-202515:59,crew
849098,1301,2025-02-03T04:01:00Z,ShiftEnd,,849098-1301-2-2-202520:01,crew
849098,1301,2025-02-08T01:03:00Z,ShiftBegin,,849098-1301-2-7-202517:03,crew
849098,1301,2025-02-08T04:56:00Z,ShiftEnd,,849098-1301-2-7-202520:56,crew
794410,1301,2025-01-28T00:30:00Z,ShiftBegin,,794410-1301-1-27-202516:30,crew
794410,1301,2025-01-28T05:01:00Z,ShiftEnd,,794410-1301-1-27-202521:01,crew
802165,1301,2025-01-29T14:01:00Z,ShiftBegin,,802165-1301-1-29-20256:01,crew
802165,1301,2025-01-29T18:02:00Z,ShiftEnd,,802165-1301-1-29-202510:02,crew
802165,1301,2025-01-31T14:02:00Z,ShiftBegin,,802165-1301-1-31-20256:02,crew
802165,1301,2025-01-31T18:04:00Z,ShiftEnd,,802165-1301-1-31-202510:04,crew
802165,1301,2025-02-05T13:59:00Z,ShiftBegin,,802165-1301-2-5-20255:59,crew
802165,1301,2025-02-05T18:05:00Z,ShiftEnd,,802165-1301-2-5-202510:05,crew
802165,1301,2025-02-07T02:01:00Z,ShiftBegin,,802165-1301-2-6-202518:01,crew
802165,1301,2025-02-07T04:58:00Z,ShiftEnd,,802165-1301-2-6-202520:58,crew
802165,1301,2025-02-07T15:58:00Z,ShiftBegin,,802165-1301-2-7-20257:58,crew
802165,1301,2025-02-07T20:02:00Z,ShiftEnd,,802165-1301-2-7-202512:02,crew
848984,1301,2025-01-29T18:01:00Z,ShiftBegin,,848984-1301-1-29-202510:01,crew
848984,1301,2025-01-29T22:05:00Z,ShiftEnd,,848984-1301-1-29-202514:05,crew
848984,1301,2025-02-09T01:12:00Z,ShiftBegin,,848984-1301-2-8-202517:12,crew
848984,1301,2025-02-09T05:01:00Z,ShiftEnd,,848984-1301-2-8-202521:01,crew
848893,1301,2025-01-30T00:30:00Z,ShiftBegin,,848893-1301-1-29-202516:30,crew
848893,1301,2025-01-30T05:01:00Z,ShiftEnd,,848893-1301-1-29-202521:01,crew
848893,1301,2025-02-02T23:58:00Z,ShiftBegin,,848893-1301-2-2-202515:58,crew
848893,1301,2025-02-03T04:01:00Z,ShiftEnd,,848893-1301-2-2-202520:01,crew
848893,1301,2025-02-04T01:03:00Z,ShiftBegin,,848893-1301-2-3-202517:03,crew
848893,1301,2025-02-04T04:55:00Z,ShiftEnd,,848893-1301-2-3-202520:55,crew
848893,1301,2025-02-06T01:01:00Z,ShiftBegin,,848893-1301-2-5-202517:01,crew
848893,1301,2025-02-06T05:00:00Z,ShiftEnd,,848893-1301-2-5-202521:00,crew
848893,1301,2025-02-07T18:10:00Z,ShiftBegin,,848893-1301-2-7-202510:10,crew
848893,1301,2025-02-07T22:01:00Z,ShiftEnd,,848893-1301-2-7-202514:01,crew
848893,1301,2025-02-08T01:00:00Z,ShiftBegin,,848893-1301-2-7-202517:00,crew
848893,1301,2025-02-08T05:00:00Z,ShiftEnd,,848893-1301-2-7-202521:00,crew
848893,1301,2025-02-08T22:41:00Z,ShiftBegin,,848893-1301-2-8-202514:41,crew
848893,1301,2025-02-09T03:18:00Z,ShiftEnd,,848893-1301-2-8-202519:18,crew
528309,1301,2025-01-31T01:00:00Z,ShiftBegin,,528309-1301-1-30-202517:00,crew
528309,1301,2025-01-31T04:59:00Z,ShiftEnd,,528309-1301-1-30-202520:59,crew
528309,1301,2025-02-05T01:00:00Z,ShiftBegin,,528309-1301-2-4-202517:00,crew
528309,1301,2025-02-05T05:00:00Z,ShiftEnd,,528309-1301-2-4-202521:00,crew
528309,1301,2025-02-07T01:00:00Z,ShiftBegin,,528309-1301-2-6-202517:00,crew
528309,1301,2025-02-07T04:58:00Z,ShiftEnd,,528309-1301-2-6-202520:58,crew
848835,1301,2025-02-01T00:57:00Z,ShiftBegin,,848835-1301-1-31-202516:57,crew
848835,1301,2025-02-01T04:58:00Z,ShiftEnd,,848835-1301-1-31-202520:58,crew
848835,1301,2025-02-03T18:03:00Z,ShiftBegin,,848835-1301-2-3-202510:03,crew
848835,1301,2025-02-03T22:00:00Z,ShiftEnd,,848835-1301-2-3-202514:00,crew
848835,1301,2025-02-09T01:03:00Z,ShiftBegin,,848835-1301-2-8-202517:03,crew
848835,1301,2025-02-09T05:01:00Z,ShiftEnd,,848835-1301-2-8-202521:01,crew
696740,1302,2025-01-26T20:02:00Z,ShiftBegin,,696740-1302-1-26-202512:02,crew
696740,1302,2025-01-26T23:33:00Z,MealBreakBegin,,696740-1302-1-26-202515:33,crew
696740,1302,2025-01-27T00:03:00Z,MealBreakEnd,,696740-1302-1-26-202516:03,crew
696740,1302,2025-01-27T03:20:00Z,ShiftEnd,,696740-1302-1-26-202519:20,crew
696740,1302,2025-01-28T21:05:00Z,ShiftBegin,,696740-1302-1-28-202513:05,crew
696740,1302,2025-01-29T01:38:00Z,MealBreakBegin,,696740-1302-1-28-202517:38,crew
696740,1302,2025-01-29T02:08:00Z,MealBreakEnd,,696740-1302-1-28-202518:08,crew
696740,1302,2025-01-29T04:13:00Z,ShiftEnd,,696740-1302-1-28-202520:13,crew
696740,1302,2025-01-29T17:20:00Z,ShiftBegin,,696740-1302-1-29-20259:20,crew
696740,1302,2025-01-29T21:28:00Z,MealBreakBegin,,696740-1302-1-29-202513:28,crew
696740,1302,2025-01-29T21:59:00Z,MealBreakEnd,,696740-1302-1-29-202513:59,crew
696740,1302,2025-01-30T00:55:00Z,ShiftEnd,,696740-1302-1-29-202516:55,crew
696740,1302,2025-01-30T17:15:00Z,ShiftBegin,,696740-1302-1-30-20259:15,crew
696740,1302,2025-01-30T21:37:00Z,MealBreakBegin,,696740-1302-1-30-202513:37,crew
696740,1302,2025-01-30T22:07:00Z,MealBreakEnd,,696740-1302-1-30-202514:07,crew
696740,1302,2025-01-31T00:54:00Z,ShiftEnd,,696740-1302-1-30-202516:54,crew
696740,1302,2025-02-02T20:03:00Z,ShiftBegin,,696740-1302-2-2-202512:03,crew
696740,1302,2025-02-02T23:44:00Z,MealBreakBegin,,696740-1302-2-2-202515:44,crew
696740,1302,2025-02-03T00:14:00Z,MealBreakEnd,,696740-1302-2-2-202516:14,crew
696740,1302,2025-02-03T03:25:00Z,ShiftEnd,,696740-1302-2-2-202519:25,crew
696740,1302,2025-02-04T20:59:00Z,ShiftBegin,,696740-1302-2-4-202512:59,crew
696740,1302,2025-02-05T01:03:00Z,MealBreakBegin,,696740-1302-2-4-202517:03,crew
696740,1302,2025-02-05T01:34:00Z,MealBreakEnd,,696740-1302-2-4-202517:34,crew
696740,1302,2025-02-05T04:21:00Z,ShiftEnd,,696740-1302-2-4-202520:21,crew
696740,1302,2025-02-05T17:29:00Z,ShiftBegin,,696740-1302-2-5-20259:29,crew
696740,1302,2025-02-05T21:31:00Z,MealBreakBegin,,696740-1302-2-5-202513:31,crew
696740,1302,2025-02-05T22:01:00Z,MealBreakEnd,,696740-1302-2-5-202514:01,crew
696740,1302,2025-02-06T01:28:00Z,ShiftEnd,,696740-1302-2-5-202517:28,crew
696740,1302,2025-02-06T17:44:00Z,ShiftBegin,,696740-1302-2-6-20259:44,crew
696740,1302,2025-02-06T22:13:00Z,MealBreakBegin,,696740-1302-2-6-202514:13,crew
696740,1302,2025-02-06T22:44:00Z,MealBreakEnd,,696740-1302-2-6-202514:44,crew
696740,1302,2025-02-07T01:07:00Z,ShiftEnd,,696740-1302-2-6-202517:07,crew
696740,1302,2025-02-07T17:31:00Z,ShiftBegin,,696740-1302-2-7-20259:31,crew
696740,1302,2025-02-07T21:33:00Z,MealBreakBegin,,696740-1302-2-7-202513:33,crew
696740,1302,2025-02-07T22:03:00Z,MealBreakEnd,,696740-1302-2-7-202514:03,crew
696740,1302,2025-02-08T01:00:00Z,ShiftEnd,,696740-1302-2-7-202517:00,crew
838014,1302,2025-01-26T21:00:00Z,ShiftBegin,,838014-1302-1-26-202513:00,crew
838014,1302,2025-01-27T01:00:00Z,MealBreakBegin,,838014-1302-1-26-202517:00,crew
838014,1302,2025-01-27T01:30:00Z,MealBreakEnd,,838014-1302-1-26-202517:30,crew
838014,1302,2025-01-27T03:19:00Z,ShiftEnd,,838014-1302-1-26-202519:19,crew
838014,1302,2025-02-01T00:02:00Z,ShiftBegin,,838014-1302-1-31-202516:02,crew
838014,1302,2025-02-01T04:15:00Z,ShiftEnd,,838014-1302-1-31-202520:15,crew
838014,1302,2025-02-07T22:08:00Z,ShiftBegin,,838014-1302-2-7-202514:08,crew
838014,1302,2025-02-08T02:00:00Z,MealBreakBegin,,838014-1302-2-7-202518:00,crew
838014,1302,2025-02-08T02:30:00Z,MealBreakEnd,,838014-1302-2-7-202518:30,crew
838014,1302,2025-02-08T04:34:00Z,ShiftEnd,,838014-1302-2-7-202520:34,crew
779615,1302,2025-01-27T16:47:00Z,ShiftBegin,,779615-1302-1-27-20258:47,crew
779615,1302,2025-01-27T21:15:00Z,MealBreakBegin,,779615-1302-1-27-202513:15,crew
779615,1302,2025-01-27T21:45:00Z,MealBreakEnd,,779615-1302-1-27-202513:45,crew
779615,1302,2025-01-28T02:17:00Z,ShiftEnd,,779615-1302-1-27-202518:17,crew
779615,1302,2025-01-29T18:54:00Z,ShiftBegin,,779615-1302-1-29-202510:54,crew
779615,1302,2025-01-29T23:07:00Z,MealBreakBegin,,779615-1302-1-29-202515:07,crew
779615,1302,2025-01-29T23:39:00Z,MealBreakEnd,,779615-1302-1-29-202515:39,crew
779615,1302,2025-01-30T04:16:00Z,ShiftEnd,,779615-1302-1-29-202520:16,crew
779615,1302,2025-01-31T14:35:00Z,ShiftBegin,,779615-1302-1-31-20256:35,crew
779615,1302,2025-01-31T18:00:00Z,MealBreakBegin,,779615-1302-1-31-202510:00,crew
779615,1302,2025-01-31T18:30:00Z,MealBreakEnd,,779615-1302-1-31-202510:30,crew
779615,1302,2025-01-31T21:19:00Z,ShiftEnd,,779615-1302-1-31-202513:19,crew
779615,1302,2025-02-01T16:40:00Z,ShiftBegin,,779615-1302-2-1-20258:40,crew
779615,1302,2025-02-01T21:00:00Z,MealBreakBegin,,779615-1302-2-1-202513:00,crew
779615,1302,2025-02-01T21:30:00Z,MealBreakEnd,,779615-1302-2-1-202513:30,crew
779615,1302,2025-02-02T03:08:00Z,ShiftEnd,,779615-1302-2-1-202519:08,crew
779615,1302,2025-02-03T16:55:00Z,ShiftBegin,,779615-1302-2-3-20258:55,crew
779615,1302,2025-02-03T20:54:00Z,MealBreakBegin,,779615-1302-2-3-202512:54,crew
779615,1302,2025-02-03T21:26:00Z,MealBreakEnd,,779615-1302-2-3-202513:26,crew
779615,1302,2025-02-04T02:35:00Z,ShiftEnd,,779615-1302-2-3-202518:35,crew
779615,1302,2025-02-04T16:45:00Z,ShiftBegin,,779615-1302-2-4-20258:45,crew
779615,1302,2025-02-04T21:30:00Z,MealBreakBegin,,779615-1302-2-4-202513:30,crew
779615,1302,2025-02-04T22:00:00Z,MealBreakEnd,,779615-1302-2-4-202514:00,crew
779615,1302,2025-02-05T02:48:00Z,ShiftEnd,,779615-1302-2-4-202518:48,crew
779615,1302,2025-02-05T18:59:00Z,ShiftBegin,,779615-1302-2-5-202510:59,crew
779615,1302,2025-02-05T23:19:00Z,MealBreakBegin,,779615-1302-2-5-202515:19,crew
779615,1302,2025-02-05T23:50:00Z,MealBreakEnd,,779615-1302-2-5-202515:50,crew
779615,1302,2025-02-06T04:23:00Z,ShiftEnd,,779615-1302-2-5-202520:23,crew
779615,1302,2025-02-07T18:57:00Z,ShiftBegin,,779615-1302-2-7-202510:57,crew
779615,1302,2025-02-07T22:57:00Z,MealBreakBegin,,779615-1302-2-7-202514:57,crew
779615,1302,2025-02-07T23:28:00Z,MealBreakEnd,,779615-1302-2-7-202515:28,crew
779615,1302,2025-02-08T04:34:00Z,ShiftEnd,,779615-1302-2-7-202520:34,crew
779615,1302,2025-02-08T17:16:00Z,ShiftBegin,,779615-1302-2-8-20259:16,crew
779615,1302,2025-02-08T21:08:00Z,MealBreakBegin,,779615-1302-2-8-202513:08,crew
779615,1302,2025-02-08T21:38:00Z,MealBreakEnd,,779615-1302-2-8-202513:38,crew
779615,1302,2025-02-09T02:59:00Z,ShiftEnd,,779615-1302-2-8-202518:59,crew
800471,1302,2025-01-27T17:46:00Z,ShiftBegin,,800471-1302-1-27-20259:46,crew
800471,1302,2025-01-27T21:47:00Z,MealBreakBegin,,800471-1302-1-27-202513:47,crew
800471,1302,2025-01-27T22:17:00Z,MealBreakEnd,,800471-1302-1-27-202514:17,crew
800471,1302,2025-01-28T01:00:00Z,ShiftEnd,,800471-1302-1-27-202517:00,crew
800471,1302,2025-01-31T22:02:00Z,ShiftBegin,,800471-1302-1-31-202514:02,crew
800471,1302,2025-02-01T02:00:00Z,MealBreakBegin,,800471-1302-1-31-202518:00,crew
800471,1302,2025-02-01T02:30:00Z,MealBreakEnd,,800471-1302-1-31-202518:30,crew
800471,1302,2025-02-01T04:16:00Z,ShiftEnd,,800471-1302-1-31-202520:16,crew
800471,1302,2025-02-01T23:59:00Z,ShiftBegin,,800471-1302-2-1-202515:59,crew
800471,1302,2025-02-02T04:26:00Z,ShiftEnd,,800471-1302-2-1-202520:26,crew
800471,1302,2025-02-02T21:29:00Z,ShiftBegin,,800471-1302-2-2-202513:29,crew
800471,1302,2025-02-03T01:31:00Z,MealBreakBegin,,800471-1302-2-2-202517:31,crew
800471,1302,2025-02-03T02:01:00Z,MealBreakEnd,,800471-1302-2-2-202518:01,crew
800471,1302,2025-02-03T03:25:00Z,ShiftEnd,,800471-1302-2-2-202519:25,crew
800471,1302,2025-02-03T18:01:00Z,ShiftBegin,,800471-1302-2-3-202510:01,crew
800471,1302,2025-02-03T21:28:00Z,MealBreakBegin,,800471-1302-2-3-202513:28,crew
800471,1302,2025-02-03T21:58:00Z,MealBreakEnd,,800471-1302-2-3-202513:58,crew
800471,1302,2025-02-04T00:30:00Z,ShiftEnd,,800471-1302-2-3-202516:30,crew
800471,1302,2025-02-05T00:24:00Z,ShiftBegin,,800471-1302-2-4-202516:24,crew
800471,1302,2025-02-05T04:20:00Z,ShiftEnd,,800471-1302-2-4-202520:20,crew
839745,1309,2025-01-28T00:50:00Z,ShiftBegin,,839745-1309-1-27-202516:50,crew
839745,1309,2025-01-28T05:08:00Z,ShiftEnd,,839745-1309-1-27-202521:08,crew
839745,1309,2025-01-29T00:56:00Z,ShiftBegin,,839745-1309-1-28-202516:56,crew
839745,1309,2025-01-29T04:53:00Z,ShiftEnd,,839745-1309-1-28-202520:53,crew
839745,1309,2025-01-30T21:01:00Z,ShiftBegin,,839745-1309-1-30-202513:01,crew
839745,1309,2025-01-31T01:02:00Z,ShiftEnd,,839745-1309-1-30-202517:02,crew
839745,1309,2025-02-04T01:00:00Z,ShiftBegin,,839745-1309-2-3-202517:00,crew
839745,1309,2025-02-04T05:10:00Z,ShiftEnd,,839745-1309-2-3-202521:10,crew
840713,1302,2025-01-28T01:32:00Z,ShiftBegin,,840713-1302-1-27-202517:32,crew
